Loss,Accuracy,Batch
0.28219712,0.8818737,18800
0.24247456,0.8966679,18810
0.33954874,0.8631618,18820
0.3225223,0.862118,18830
0.29433694,0.881456,18840
0.2874034,0.8764424,18850
0.30187726,0.8761664,18860
0.27643678,0.8810303,18870
0.32625708,0.86989576,18880
0.3019075,0.8699972,18890
0.29566008,0.869862,18900
0.2861131,0.8809442,18910
0.2921321,0.8777594,18920
0.28709388,0.8807997,18930
0.3366983,0.8670511,18940
0.31835926,0.86648047,18950
0.33895,0.8634678,18960
0.2848067,0.87797165,18970
0.29223397,0.87598586,18980
0.30725035,0.8691023,18990
0.30281386,0.86724067,19000
0.2931827,0.8819163,19010
0.31153017,0.87618387,19020
0.3442028,0.86261374,19030
0.2754362,0.8860489,19040
0.29597452,0.87478995,19050
0.29511306,0.8758364,19060
0.29866502,0.8742518,19070
0.2928088,0.879023,19080
0.29000524,0.8787403,19090
0.27882466,0.8876631,19100
0.26654956,0.8924881,19110
0.26277277,0.88896215,19120
0.29144514,0.87330604,19130
0.3205156,0.8699194,19140
0.27577302,0.8828752,19150
0.32585427,0.86646783,19160
0.28167945,0.8854835,19170
0.23791894,0.8971148,19180
0.3243319,0.87457925,19190
0.33666143,0.85719544,19200
0.25229663,0.88859916,19210
0.27910468,0.8845597,19220
0.32259905,0.86643654,19230
0.2917617,0.8797014,19240
0.30821106,0.87602925,19250
0.34479463,0.86504155,19260
0.34474993,0.85866606,19270
0.2786789,0.88403344,19280
0.30330148,0.8749706,19290
0.28983116,0.8742935,19300
0.32434982,0.8689701,19310
0.29418424,0.8756231,19320
0.30036303,0.8747402,19330
0.26252022,0.88951975,19340
0.29951102,0.87740207,19350
0.31554607,0.87288564,19360
0.3180084,0.8717592,19370
0.317316,0.871727,19380
0.33618072,0.8602341,19390
0.30322748,0.87425894,19400
0.2638169,0.8886801,19410
0.29268935,0.87771815,19420
0.41392002,0.84394115,19430
0.28381264,0.88224816,19440
0.3053787,0.8695667,19450
0.2869773,0.881294,19460
0.3021376,0.8731784,19470
0.30430782,0.87441444,19480
0.33759704,0.85971624,19490
0.31249607,0.87003493,19500
0.24690038,0.89631766,19510
0.33192724,0.86146295,19520
0.34519425,0.85613805,19530
0.31948277,0.8703813,19540
0.34260327,0.8567171,19550
0.31496114,0.8693558,19560
0.30530146,0.87741715,19570
0.31278476,0.86702937,19580
0.32712963,0.86379987,19590
0.2941783,0.8762112,19600
0.2799943,0.8818186,19610
0.32352468,0.8637243,19620
0.35422513,0.8617246,19630
0.2839956,0.8857285,19640
0.32673803,0.867621,19650
0.34063196,0.8628056,19660
0.3053347,0.8702297,19670
0.28542688,0.88246,19680
0.31757495,0.87264955,19690
0.33632362,0.863328,19700
0.35665458,0.85706145,19710
0.29723266,0.87657493,19720
0.29439092,0.8786718,19730
0.3119695,0.87251115,19740
0.26821563,0.8894413,19750
0.28415576,0.8795025,19760
0.30031624,0.8744981,19770
0.33196062,0.8625009,19780
0.3002465,0.8749281,19790
0.33175677,0.8696869,19800
0.34639734,0.86300474,19810
0.30203182,0.87439436,19820
0.29347154,0.8761761,19830
0.275576,0.88806134,19840
0.25332943,0.8895739,19850
0.320889,0.8633309,19860
0.27147868,0.88621944,19870
0.34230107,0.8587053,19880
0.29245535,0.87643933,19890
0.2475006,0.8959602,19900
0.345565,0.8547859,19910
0.33099982,0.8694637,19920
0.29372627,0.87957615,19930
0.3064988,0.87031364,19940
0.30013892,0.8783281,19950
0.2943856,0.88444746,19960
0.28825417,0.8829292,19970
0.25520793,0.89379996,19980
0.4131217,0.83186126,19990
0.2631822,0.8937273,20000
0.28631714,0.8872389,20010
0.2204574,0.91097397,20020
0.23500352,0.9021551,20030
0.2530916,0.8962007,20040
0.2575294,0.89631844,20050
0.26227286,0.89156955,20060
0.22809477,0.907141,20070
0.19218068,0.9202699,20080
0.19266897,0.91885585,20090
0.31596366,0.87218344,20100
0.2560809,0.89701056,20110
0.28133404,0.88028693,20120
0.29450306,0.87478447,20130
0.25938722,0.893549,20140
0.30724046,0.87591606,20150
0.301014,0.8777987,20160
0.28528434,0.881928,20170
0.29863718,0.8787954,20180
0.24259578,0.8980251,20190
0.26815417,0.8868256,20200
0.2510916,0.89625967,20210
0.2734586,0.8871054,20220
0.2628692,0.8948686,20230
0.30736,0.8775947,20240
0.25206137,0.8985958,20250
0.27398995,0.88792455,20260
0.24795133,0.8955578,20270
0.30454022,0.8699184,20280
0.31632656,0.8715864,20290
0.25633103,0.89410406,20300
0.23901914,0.9027291,20310
0.33380482,0.86906546,20320
0.3057575,0.876185,20330
0.29409167,0.878833,20340
0.30758822,0.8761129,20350
0.3009474,0.8789143,20360
0.3065542,0.878808,20370
0.29960033,0.87957424,20380
0.36504915,0.8544934,20390
0.3421081,0.86079407,20400
0.27996287,0.88553447,20410
0.24821311,0.902095,20420
0.25544825,0.8987972,20430
0.30940875,0.87492234,20440
0.22505473,0.90754414,20450
0.32791358,0.8634705,20460
0.27072918,0.8925297,20470
0.29140785,0.88030154,20480
0.2459833,0.9016518,20490
0.21327619,0.9134419,20500
0.3160823,0.86795825,20510
0.27998725,0.88290745,20520
0.2820423,0.88848776,20530
0.26871628,0.89110184,20540
0.26859033,0.8884315,20550
0.2803079,0.8847346,20560
0.32529238,0.87121713,20570
0.26086769,0.8947563,20580
0.29352903,0.8834721,20590
0.26451045,0.8905344,20600
0.25717667,0.90181196,20610
0.2517283,0.89599776,20620
0.31342342,0.8741961,20630
0.29432935,0.8819886,20640
0.2231091,0.9084578,20650
0.25385812,0.89883256,20660
0.2495597,0.89740187,20670
0.3050439,0.87024873,20680
0.19768006,0.9179254,20690
0.27537706,0.89258313,20700
0.2622326,0.890538,20710
0.33682263,0.8650196,20720
0.2542833,0.9007507,20730
0.32407236,0.8736683,20740
0.32608664,0.86738145,20750
0.29755735,0.87893564,20760
0.26526836,0.8924313,20770
0.28749606,0.88246197,20780
0.22496991,0.9020719,20790
0.2459351,0.9019653,20800
0.2601946,0.89432144,20810
0.28717515,0.8811988,20820
0.28386852,0.87982136,20830
0.19468251,0.92051256,20840
0.26018846,0.8925151,20850
0.24168001,0.90170914,20860
0.2771413,0.8866669,20870
0.24157883,0.90244764,20880
0.2960993,0.8778093,20890
0.3370136,0.87071997,20900
0.26632556,0.8932941,20910
0.3107341,0.8755571,20920
0.2645932,0.8898109,20930
0.28794613,0.8830812,20940
0.29511684,0.8784427,20950
0.2404802,0.8992407,20960
0.2607924,0.8887415,20970
0.26803944,0.8920113,20980
0.23733379,0.9046541,20990
0.32648963,0.8709114,21000
0.2694732,0.8959553,21010
0.25922048,0.8919,21020
0.26095715,0.89583325,21030
0.29497764,0.88053757,21040
0.28991035,0.8754837,21050
0.3323171,0.8630978,21060
0.23836689,0.89878726,21070
0.2554868,0.89443517,21080
0.3053621,0.87324184,21090
0.26095602,0.89327586,21100
0.3009927,0.879731,21110
0.29103187,0.882698,21120
0.21530113,0.911158,21130
0.28756386,0.8739992,21140
0.29929152,0.875128,21150
0.23786129,0.9011129,21160
0.25577477,0.89155316,21170
0.33688605,0.8613876,21180
0.24617495,0.89767534,21190
0.2691369,0.88833827,21200
0.2573416,0.89114994,21210
0.38561642,0.84687483,21220
0.23544526,0.9040955,21230
0.25533238,0.9023664,21240
0.28994778,0.88252014,21250
0.31039998,0.8761007,21260
0.22764419,0.9081821,21270
0.289485,0.88203317,21280
0.3275185,0.87055093,21290
0.31752208,0.86690384,21300
0.2342866,0.9073238,21310
0.30326253,0.8778911,21320
0.23514022,0.9035816,21330
0.2783911,0.88434297,21340
0.30642912,0.8762304,21350
0.26141527,0.89650196,21360
0.25355336,0.89566684,21370
0.29150134,0.88244474,21380
0.34443328,0.8690962,21390
0.22979164,0.9134521,21400
0.26557612,0.8902965,21410
0.2953834,0.87983644,21420
0.22053055,0.91181624,21430
0.30722907,0.8742817,21440
0.24553472,0.895187,21450
0.30152205,0.8786921,21460
0.31281894,0.8669275,21470
0.24552637,0.89943904,21480
0.31210974,0.86618686,21490
0.29220957,0.8804935,21500
0.2694654,0.8897039,21510
0.20232186,0.91585517,21520
0.2908157,0.88429123,21530
0.2498486,0.90053046,21540
0.3029807,0.8754887,21550
0.24413039,0.8982106,21560
0.3049684,0.884347,21570
0.25768366,0.8968756,21580
0.2495359,0.89457077,21590
0.22204572,0.909289,21600
0.23400854,0.9030783,21610
0.24612774,0.8938948,21620
0.26513708,0.89186704,21630
0.26208392,0.88993114,21640
0.2501413,0.8918509,21650
0.29600045,0.8807609,21660
0.28981897,0.88484424,21670
0.33270082,0.86487365,21680
0.35775945,0.8629101,21690
0.25889575,0.89221823,21700
0.27976367,0.87639064,21710
0.35766107,0.85877615,21720
0.2748845,0.88003385,21730
0.31449592,0.8681984,21740
0.2671897,0.88528943,21750
0.27770153,0.881266,21760
0.26528466,0.88800395,21770
0.32473055,0.859899,21780
0.32373956,0.8621614,21790
0.26147687,0.88908803,21800
0.28516558,0.88336205,21810
0.26826313,0.8856512,21820
0.2891427,0.8799419,21830
0.35095146,0.8590839,21840
0.29155937,0.88105583,21850
0.2733228,0.88178504,21860
0.2985818,0.8779518,21870
0.29477534,0.8796594,21880
0.25555596,0.8902952,21890
0.2627165,0.88997287,21900
0.240343,0.89883804,21910
0.2771833,0.8858809,21920
0.28686294,0.87563807,21930
0.29152325,0.87685895,21940
0.2595503,0.8940936,21950
0.29264843,0.8746488,21960
0.3308582,0.8639124,21970
0.29071766,0.8746927,21980
0.2567107,0.88868326,21990
0.27738455,0.8824351,22000
0.31159446,0.86804044,22010
0.31900474,0.8697081,22020
0.2517459,0.89756334,22030
0.28817198,0.8741983,22040
0.27418864,0.88000435,22050
0.25579265,0.89051205,22060
0.2583596,0.8896174,22070
0.2541931,0.8936611,22080
0.22577214,0.90388244,22090
0.24388114,0.9018102,22100
0.32330883,0.8646433,22110
0.3035472,0.8713722,22120
0.32553717,0.8664707,22130
0.2630979,0.8836286,22140
0.3035584,0.87299466,22150
0.30082753,0.8758063,22160
0.2686496,0.8908356,22170
0.26195642,0.89047027,22180
0.25740245,0.8884233,22190
0.2757225,0.8775248,22200
0.23763542,0.895038,22210
0.293805,0.87651896,22220
0.2773696,0.8809477,22230
0.35098505,0.8651933,22240
0.26363012,0.88629305,22250
0.2949017,0.8757667,22260
0.3405893,0.8589378,22270
0.24557155,0.8939045,22280
0.29652455,0.8784853,22290
0.33899125,0.85118544,22300
0.26738214,0.88802046,22310
0.2801626,0.8825474,22320
0.25156668,0.89815694,22330
0.30080962,0.87983704,22340
0.31284449,0.87123495,22350
0.2975673,0.87324524,22360
0.23052818,0.9047201,22370
0.2784255,0.877729,22380
0.30732432,0.8704767,22390
0.27306983,0.88213974,22400
0.24034153,0.8967949,22410
0.2713506,0.8831228,22420
0.32211936,0.865082,22430
0.3226083,0.8705275,22440
0.2505194,0.89281327,22450
0.26181638,0.88974154,22460
0.33519995,0.85504204,22470
0.24077559,0.8966883,22480
0.26809886,0.88965887,22490
0.3054527,0.879239,22500
0.25854322,0.89570427,22510
0.27493918,0.88355696,22520
0.31237715,0.879235,22530
0.27101225,0.88445544,22540
0.27470338,0.88372827,22550
0.2720675,0.8883331,22560
0.25203305,0.89227223,22570
0.29070112,0.87864786,22580
0.31762978,0.8715479,22590
0.27603906,0.8860518,22600
0.24840441,0.89466566,22610
0.26978102,0.88521385,22620
0.26273617,0.88815707,22630
0.3259716,0.8635775,22640
0.1890952,0.91756856,22650
0.2657943,0.89152074,22660
0.2548664,0.8905775,22670
0.29591992,0.88100433,22680
0.24713832,0.89794564,22690
0.2970742,0.8762432,22700
0.262241,0.8919512,22710
0.3288832,0.8650713,22720
0.2692134,0.8889549,22730
0.32388487,0.8685402,22740
0.23890644,0.8983744,22750
0.2979349,0.8816391,22760
0.27387106,0.8886235,22770
0.2823239,0.8831866,22780
0.2589619,0.89051414,22790
0.25320017,0.8878624,22800
0.26897728,0.89194566,22810
0.2902033,0.8779314,22820
0.33511737,0.85689074,22830
0.2623935,0.88849336,22840
0.27018878,0.87929446,22850
0.3248369,0.8646723,22860
0.2903298,0.8702189,22870
0.30317253,0.87570304,22880
0.2511969,0.8898533,22890
0.27600667,0.8799099,22900
0.23202671,0.90051657,22910
0.3829299,0.8464981,22920
0.25336334,0.90120584,22930
0.27683273,0.87933654,22940
0.25817537,0.89113134,22950
0.31146646,0.8678837,22960
0.312825,0.8692999,22970
0.2331248,0.9030518,22980
0.28948644,0.8814386,22990
0.26907876,0.8816877,23000
0.27577665,0.8808683,23010
0.24601117,0.8955106,23020
0.31073862,0.86519355,23030
0.29416427,0.87202936,23040
0.27119315,0.88088495,23050
0.31007072,0.86534154,23060
0.29688156,0.867958,23070
0.2997201,0.86993307,23080
0.26558703,0.88536036,23090
0.2820698,0.8848057,23100
0.27114046,0.8829571,23110
0.27750048,0.88687587,23120
0.29828072,0.8719252,23130
0.34127855,0.86629903,23140
0.25664923,0.893103,23150
0.27353844,0.8774049,23160
0.22477041,0.9016476,23170
0.2537233,0.8874973,23180
0.3392537,0.85741705,23190
0.338542,0.86201894,23200
0.25108024,0.89108735,23210
0.32415372,0.868453,23220
0.24268655,0.89753896,23230
0.29283106,0.8775648,23240
0.3357043,0.85644716,23250
0.28202885,0.8802687,23260
0.33424163,0.870449,23270
0.27032912,0.8873686,23280
0.29746392,0.8740504,23290
0.2969095,0.8739574,23300
0.29425058,0.8797416,23310
0.29259932,0.87582207,23320
0.2339416,0.89707166,23330
0.3084964,0.87009525,23340
0.3066272,0.8659497,23350
0.28608838,0.88153005,23360
0.27296484,0.88892007,23370
0.24776433,0.89926887,23380
0.27964953,0.88488716,23390
0.31242728,0.8782665,23400
0.3110647,0.8687113,23410
0.27229068,0.89016896,23420
0.26671898,0.885483,23430
0.23143443,0.900201,23440
0.3262975,0.8595524,23450
0.30672273,0.87061495,23460
0.26130387,0.8887649,23470
0.2863417,0.8831272,23480
0.31624866,0.8708738,23490
0.2780809,0.8809151,23500
0.31982175,0.87165445,23510
0.3177056,0.8699222,23520
0.3132543,0.8747682,23530
0.3221004,0.86531985,23540
0.27040046,0.8903669,23550
0.31012356,0.8684893,23560
0.33657333,0.8597204,23570
0.31432316,0.8782757,23580
0.3203626,0.8666321,23590
0.2844172,0.8798752,23600
0.26868945,0.8841915,23610
0.3080292,0.86919856,23620
0.28369313,0.88446337,23630
0.26286134,0.88753855,23640
0.29503903,0.8769531,23650
0.25079668,0.8947344,23660
0.2617049,0.88722837,23670
0.34465602,0.86580867,23680
0.31819126,0.8729816,23690
0.30357668,0.87158376,23700
0.2942952,0.8788133,23710
0.276323,0.8823126,23720
0.29166964,0.88132095,23730
0.3046119,0.8688276,23740
0.28867912,0.8778965,23750
0.314092,0.871764,23760
0.27884182,0.8877022,23770
0.2742561,0.8856065,23780
0.28178862,0.8787665,23790
0.30607074,0.87724704,23800
0.25797966,0.8959761,23810
0.30566165,0.8748245,23820
0.38379052,0.8409498,23830
0.25215343,0.89338326,23840
0.2137517,0.90811026,23850
0.2827898,0.8814552,23860
0.2657043,0.892998,23870
0.24445376,0.8960998,23880
0.257934,0.89124334,23890
0.33982658,0.8662204,23900
0.26963454,0.8864615,23910
0.2432733,0.89309806,23920
0.27557236,0.883531,23930
0.29327977,0.87144035,23940
0.37078762,0.8454186,23950
0.28158143,0.877907,23960
0.2633726,0.8964365,23970
0.25544116,0.8923756,23980
0.29781282,0.8739617,23990
0.2730768,0.8857063,24000
0.255016,0.8907791,24010
0.31548357,0.8680206,24020
0.24771495,0.89285356,24030
0.26828915,0.893305,24040
0.25702146,0.8916654,24050
0.26483095,0.89052635,24060
0.2816672,0.8791971,24070
0.28411195,0.88464075,24080
0.2682018,0.8863722,24090
0.35608804,0.85911673,24100
0.26350877,0.89060694,24110
0.28950462,0.87930113,24120
0.31845304,0.8691637,24130
0.28521514,0.8792725,24140
0.2514733,0.8939137,24150
0.25545657,0.89150983,24160
0.2730768,0.8804954,24170
0.2843501,0.88221145,24180
0.27828476,0.8830664,24190
0.28489783,0.88075507,24200
0.26440158,0.88871294,24210
0.28315622,0.88166827,24220
0.26240584,0.88830775,24230
0.31709588,0.87130666,24240
0.26776558,0.8927357,24250
0.25541303,0.8934669,24260
0.32275513,0.86818635,24270
0.27536836,0.8861727,24280
0.273864,0.88803315,24290
0.26170415,0.8876266,24300
0.28554478,0.8761337,24310
0.24103759,0.89856094,24320
0.23713063,0.8946442,24330
0.32651415,0.8665726,24340
0.32958344,0.8611745,24350
0.29090235,0.87793106,24360
0.36243498,0.8571923,24370
0.26176888,0.8888441,24380
0.29727054,0.875227,24390
0.2741543,0.884263,24400
0.23433824,0.9019158,24410
0.2375288,0.89849925,24420
0.25918794,0.8926348,24430
0.25976598,0.8886309,24440
0.20536442,0.9161402,24450
0.29245308,0.8739719,24460
0.29209682,0.8748054,24470
0.24010238,0.8972508,24480
0.22780685,0.9013317,24490
0.2938968,0.8724218,24500
0.29563633,0.8692371,24510
0.3006716,0.86823404,24520
0.24239789,0.8971274,24530
0.24301408,0.88771933,24540
0.29642364,0.8729645,24550
0.29653224,0.8735939,24560
0.27972904,0.8763884,24570
0.22631484,0.8990268,24580
0.27695128,0.88354355,24590
0.24802957,0.89555204,24600
0.27705398,0.8810238,24610
0.25135544,0.88989663,24620
0.25429988,0.89292026,24630
0.27682382,0.8865761,24640
0.24852699,0.89384365,24650
0.2709987,0.88299406,24660
0.24548258,0.8940559,24670
0.3788338,0.8545147,24680
0.23890616,0.90159625,24690
0.26561686,0.88898665,24700
0.32940936,0.86443335,24710
0.2785154,0.8821554,24720
0.23568422,0.8979315,24730
0.24613164,0.899782,24740
0.25819173,0.8964229,24750
0.3624919,0.85566086,24760
0.2365548,0.9018788,24770
0.29959634,0.8677773,24780
0.30668724,0.87059957,24790
0.26456094,0.8854872,24800
0.26840332,0.88162875,24810
0.2941333,0.8739806,24820
0.2791729,0.8809221,24830
0.25018147,0.8934939,24840
0.24592823,0.8939255,24850
0.26180404,0.8859539,24860
0.28842688,0.8810224,24870
0.24162692,0.8920653,24880
0.30045527,0.8800753,24890
0.30226424,0.8710623,24900
0.28566673,0.87858576,24910
0.26077306,0.89124334,24920
0.26923922,0.891351,24930
0.29679558,0.87573105,24940
0.25254205,0.89505476,24950
0.31447923,0.865501,24960
0.32114735,0.86792696,24970
0.24825369,0.8945876,24980
0.32453278,0.86282116,24990
0.2798674,0.8854845,25000
0.29386467,0.8807543,25010
0.2700415,0.8880363,25020
0.3787635,0.8425623,25030
0.31650224,0.8638449,25040
0.28891253,0.87950265,25050
0.23692504,0.89918286,25060
0.27090406,0.88793206,25070
0.26730993,0.89178944,25080
0.23622786,0.8967831,25090
0.34451666,0.86636883,25100
0.2788453,0.8855204,25110
0.3373954,0.86049515,25120
0.2631315,0.8921431,25130
0.23836876,0.89911896,25140
0.28794912,0.8835859,25150
0.2517992,0.89778847,25160
0.30663773,0.87855685,25170
0.22090778,0.9038716,25180
0.22278643,0.90551925,25190
0.25043762,0.89831805,25200
0.22970276,0.90640026,25210
0.26642165,0.8866883,25220
0.27927533,0.8838144,25230
0.280777,0.8925464,25240
0.28478745,0.8798386,25250
0.25558573,0.8992531,25260
0.2813819,0.888776,25270
0.2421137,0.90123457,25280
0.22907461,0.9048371,25290
0.30505478,0.87531,25300
0.23928633,0.90142226,25310
0.28492057,0.8790688,25320
0.28456494,0.8835235,25330
0.3232237,0.8740399,25340
0.2362826,0.90090734,25350
0.28116748,0.8842932,25360
0.26364675,0.8951207,25370
0.2750714,0.886983,25380
0.32673895,0.86609674,25390
0.2692732,0.8847172,25400
0.28043205,0.8860773,25410
0.20804052,0.9115438,25420
0.25792667,0.89381045,25430
0.23212929,0.90047354,25440
0.2614315,0.8875441,25450
0.26652142,0.8892327,25460
0.26642606,0.8904528,25470
0.23994344,0.9045805,25480
0.2703971,0.8919495,25490
0.2511942,0.8935793,25500
0.30699745,0.87338215,25510
0.27453506,0.88743585,25520
0.27634546,0.8850569,25530
0.3181148,0.869965,25540
0.24280897,0.89758086,25550
0.28020364,0.8814633,25560
0.29341105,0.8791673,25570
0.2594383,0.887717,25580
0.2645377,0.88892865,25590
0.2677937,0.8903523,25600
0.2627085,0.89210993,25610
0.25000027,0.89703107,25620
0.26434168,0.89637494,25630
0.28710577,0.8811505,25640
0.25551778,0.89761907,25650
0.27122754,0.88511854,25660
0.26061425,0.892885,25670
0.2994708,0.879451,25680
0.25502867,0.89192194,25690
0.2981758,0.8773232,25700
0.26322746,0.8898806,25710
0.21740462,0.90771276,25720
0.23958397,0.89588666,25730
0.23599806,0.90340614,25740
0.27665612,0.8825052,25750
0.28963134,0.88509136,25760
0.26480633,0.88737875,25770
0.2487223,0.8965102,25780
0.24862339,0.8938564,25790
0.25554952,0.89386904,25800
0.28043988,0.8882153,25810
0.26222083,0.8905886,25820
0.24490303,0.9036476,25830
0.30787697,0.8712051,25840
0.26414302,0.88777065,25850
0.28347367,0.8809623,25860
0.23356442,0.9027765,25870
0.23460585,0.9058823,25880
0.25592768,0.88927054,25890
0.24776894,0.895599,25900
0.29535422,0.8832985,25910
0.26926744,0.88490313,25920
0.23951246,0.90248376,25930
0.26341507,0.88795525,25940
0.26208976,0.8895035,25950
0.2649887,0.88957953,25960
0.2646241,0.8946366,25970
0.253533,0.8922978,25980
0.24638058,0.8973284,25990
0.24133793,0.89917374,26000
0.39777163,0.84615415,26010
0.27504757,0.8899264,26020
0.3156434,0.8625671,26030
0.26295483,0.89254814,26040
0.31428486,0.87863827,26050
0.23225065,0.90423506,26060
0.25981373,0.8890802,26070
0.23544405,0.9053056,26080
0.2693117,0.88768125,26090
0.26595798,0.88340986,26100
0.26057315,0.89075696,26110
0.2468782,0.8991654,26120
0.23122221,0.90379655,26130
0.2978944,0.87856066,26140
0.2342412,0.90131146,26150
0.28284246,0.8827732,26160
0.2678293,0.88906306,26170
0.32391962,0.86809385,26180
0.22567464,0.90693206,26190
0.30644715,0.87473017,26200
0.37207082,0.85058665,26210
0.24876402,0.89704055,26220
0.2554552,0.8957951,26230
0.2420138,0.90019876,26240
0.25359562,0.89309734,26250
0.25077325,0.8974612,26260
0.23880616,0.89473456,26270
0.28083616,0.88311327,26280
0.3188479,0.86480594,26290
0.26336738,0.8924503,26300
0.2910317,0.88580287,26310
0.2813002,0.8876225,26320
0.2818853,0.8855472,26330
0.2824228,0.8849295,26340
0.237683,0.89776534,26350
0.24594201,0.8948069,26360
0.27466014,0.88698363,26370
0.2811811,0.88429683,26380
0.27470925,0.8868282,26390
0.27051356,0.8846325,26400
0.23075463,0.9056486,26410
0.27230904,0.88951856,26420
0.22799188,0.90455794,26430
0.25568885,0.89506114,26440
0.2765327,0.89089483,26450
0.32726416,0.87101424,26460
0.27453205,0.8931482,26470
0.28049752,0.8855707,26480
0.2619516,0.8913322,26490
0.2352118,0.90048635,26500
0.29029235,0.87798214,26510
0.1854226,0.92186946,26520
0.24977489,0.89648765,26530
0.30859372,0.87570226,26540
0.27723265,0.8890501,26550
0.25294387,0.8918469,26560
0.25415686,0.8951116,26570
0.24853815,0.89792275,26580
0.25859472,0.8904886,26590
0.25691977,0.895014,26600
0.26477465,0.8898577,26610
0.21432191,0.91243017,26620
0.24777006,0.89541954,26630
0.23082942,0.9064025,26640
0.22321819,0.9067942,26650
0.27202594,0.89093894,26660
0.26628616,0.89271456,26670
0.280251,0.8893432,26680
0.2776713,0.88706225,26690
0.2432541,0.89700943,26700
0.28312775,0.88775384,26710
0.28409296,0.8821296,26720
0.2705352,0.8894964,26730
0.26627123,0.88664377,26740
0.22982468,0.9003595,26750
0.28400257,0.8830671,26760
0.31299883,0.8822075,26770
0.21943335,0.9127739,26780
0.2790159,0.88732356,26790
0.23082243,0.89963317,26800
0.23992553,0.8987434,26810
0.26440904,0.89113146,26820
0.33963767,0.8563305,26830
0.3059456,0.8781908,26840
0.27626306,0.88826317,26850
0.24425298,0.9012576,26860
0.30807057,0.8760467,26870
0.26887757,0.8895595,26880
0.2285081,0.9033585,26890
0.26445025,0.89129066,26900
0.30042326,0.8736792,26910
0.29844123,0.8774551,26920
0.26715136,0.8871492,26930
0.25883022,0.8909066,26940
0.28319773,0.88187355,26950
0.23105465,0.9031013,26960
0.28363058,0.88444865,26970
0.28398472,0.8801741,26980
0.2857527,0.8819067,26990
0.3329608,0.8645754,27000
0.26050788,0.8878452,27010
0.2945931,0.88953954,27020
0.23735686,0.9025624,27030
0.20318303,0.91428304,27040
0.3094459,0.88856065,27050
0.27433226,0.885482,27060
0.27286637,0.8856692,27070
0.24486437,0.8928751,27080
0.2618807,0.88886946,27090
0.27325276,0.8836552,27100
0.30164373,0.8807711,27110
0.2592967,0.88653886,27120
0.0,1.0,27130
0.0,1.0,27140
0.0,1.0,27150
0.0,1.0,27160
0.0,1.0,27170
0.0,1.0,27180
0.0,1.0,27190
0.0,1.0,27200
0.0,1.0,27210
0.0,1.0,27220
0.0,1.0,27230
0.0,1.0,27240
0.0,1.0,27250
0.0,1.0,27260
0.0,1.0,27270
0.0,1.0,27280
0.0,1.0,27290
0.0,1.0,27300
0.0,1.0,27310
0.0,1.0,27320
0.0,1.0,27330
0.0,1.0,27340
0.0,1.0,27350
0.0,1.0,27360
0.0,1.0,27370
0.0,1.0,27380
0.0,1.0,27390
0.0,1.0,27400
0.0,1.0,27410
0.0,1.0,27420
0.0,1.0,27430
0.0,1.0,27440
0.0,1.0,27450
0.0,1.0,27460
0.0,1.0,27470
0.0,1.0,27480
0.0,1.0,27490
0.0,1.0,27500
0.0,1.0,27510
0.0,1.0,27520
0.0,1.0,27530
0.0,1.0,27540
0.0,1.0,27550
0.0,1.0,27560
0.0,1.0,27570
0.0,1.0,27580
0.0,1.0,27590
0.0,1.0,27600
0.0,1.0,27610
0.0,1.0,27620
0.0,1.0,27630
0.0,1.0,27640
0.0,1.0,27650
0.0,1.0,27660
0.0,1.0,27670
0.0,1.0,27680
0.0,1.0,27690
0.0,1.0,27700
0.0,1.0,27710
0.0,1.0,27720
0.0,1.0,27730
0.0,1.0,27740
0.0,1.0,27750
0.0,1.0,27760
0.0,1.0,27770
0.0,1.0,27780
0.0,1.0,27790
0.0,1.0,27800
0.0,1.0,27810
0.0,1.0,27820
0.0,1.0,27830
0.0,1.0,27840
0.0,1.0,27850
0.0,1.0,27860
0.0,1.0,27870
0.0,1.0,27880
0.0,1.0,27890
0.0,1.0,27900
0.0,1.0,27910
0.0,1.0,27920
0.0,1.0,27930
0.0,1.0,27940
0.0,1.0,27950
0.0,1.0,27960
0.0,1.0,27970
0.0,1.0,27980
0.0,1.0,27990
0.0,1.0,28000
0.0,1.0,28010
0.0,1.0,28020
0.0,1.0,28030
0.0,1.0,28040
0.0,1.0,28050
0.0,1.0,28060
0.0,1.0,28070
0.0,1.0,28080
0.0,1.0,28090
0.0,1.0,28100
0.0,1.0,28110
0.0,1.0,28120
0.0,1.0,28130
0.0,1.0,28140
0.0,1.0,28150
0.0,1.0,28160
0.0,1.0,28170
0.0,1.0,28180
0.0,1.0,28190
0.0,1.0,28200
0.0,1.0,28210
0.0,1.0,28220
0.0,1.0,28230
0.0,1.0,28240
0.0,1.0,28250
0.0,1.0,28260
0.0,1.0,28270
0.0,1.0,28280
0.0,1.0,28290
0.0,1.0,28300
0.0,1.0,28310
0.0,1.0,28320
0.0,1.0,28330
0.0,1.0,28340
0.0,1.0,28350
0.0,1.0,28360
0.0,1.0,28370
0.0,1.0,28380
0.0,1.0,28390
0.0,1.0,28400
0.0,1.0,28410
0.0,1.0,28420
0.0,1.0,28430
0.0,1.0,28440
0.0,1.0,28450
0.0,1.0,28460
0.0,1.0,28470
0.0,1.0,28480
0.0,1.0,28490
0.0,1.0,28500
0.0,1.0,28510
0.0,1.0,28520
0.0,1.0,28530
0.0,1.0,28540
