loss,RMSE,mean_absolute_error,batch
0.06592474766075611,0.251630625128746,0.15969356000423432,4
0.09512085318565369,0.3034497916698456,0.1901530295610428,9
0.10286301970481873,0.31766393780708313,0.2047530621290207,14
0.07791484221816063,0.2775229007005692,0.16325604021549225,19
0.066424460709095,0.24993573725223542,0.15020242482423782,24
0.0695371188223362,0.25470962524414065,0.15670978873968125,29
0.08637286126613616,0.2799050956964493,0.17432818114757537,34
0.06726594418287277,0.254656046628952,0.17121592909097672,39
0.07030964158475399,0.2575092077255249,0.156850665807724,44
0.11485470682382584,0.337609201669693,0.20959649384021758,49
0.08445778042078018,0.2883495956659317,0.17582968175411223,54
0.06124292584136128,0.23088448345661164,0.13204157650470733,59
0.07365800812840462,0.2635465621948242,0.16133356541395188,64
0.08586030229926109,0.2710686236619949,0.17850442677736283,69
0.07380327731370925,0.26623519957065583,0.16385982036590577,74
0.10210926830768585,0.31663193106651305,0.1870189607143402,79
0.06678637936711311,0.25452956557273865,0.15044402629137038,84
0.08375281170010566,0.28229376673698425,0.16407170444726943,89
0.07251373380422592,0.2561655044555664,0.14521628320217134,94
0.07667118515819311,0.2441261202096939,0.1530152052640915,99
0.08057814836502075,0.28046264350414274,0.1783056378364563,104
0.12452700585126877,0.34680378437042236,0.20949625968933105,109
0.10955526083707809,0.3190442770719528,0.19667820185422896,114
0.08233020529150963,0.2788693100214005,0.18045713007450104,119
0.068059709854424,0.2444965958595276,0.15392278879880905,124
0.1096621572971344,0.3236300677061081,0.21524392813444138,129
0.10126171559095383,0.3143381655216217,0.2071813851594925,134
0.07541350200772286,0.26834137439727784,0.16514555215835572,139
0.09337308555841446,0.3005268484354019,0.18462005406618118,144
0.09104146771132945,0.29347040355205534,0.17370744347572326,149
0.07131949067115784,0.2653724133968353,0.16060308516025543,154
0.0784378033131361,0.26841187179088594,0.1717444285750389,159
0.09162130430340767,0.28971169590950013,0.1829550713300705,164
0.07829826474189758,0.27229616940021517,0.16018181741237641,169
0.11537260860204697,0.33712764978408816,0.2092089295387268,174
0.0808150015771389,0.27601290345191953,0.16205842196941375,179
0.12943804487586022,0.34995512664318085,0.23187418133020402,184
0.07832572273910046,0.26957705318927766,0.1525546208024025,189
0.10348312333226203,0.31631529331207275,0.19603772163391114,194
0.05231302902102471,0.2271836668252945,0.1298121452331543,199
0.09183006882667541,0.2993906855583191,0.17348603308200836,204
0.0858623132109642,0.29273681044578553,0.1738724499940872,209
0.07266887798905372,0.2642951816320419,0.17250954508781433,214
0.07069068569689989,0.25432843863964083,0.1543513685464859,219
0.10217763632535934,0.3174310564994812,0.20749177932739257,224
0.08210072964429856,0.28183489441871645,0.17695399522781372,229
0.06558764949440957,0.2514484465122223,0.15279105454683303,234
0.08381508067250251,0.2856267035007477,0.17640594840049745,239
0.08769188895821571,0.2810735583305359,0.18098986148834229,244
0.10146890431642533,0.31737451553344725,0.20211267173290254,249
0.0890602171421051,0.2915835529565811,0.18710236102342606,254
0.06046569794416427,0.23729534745216369,0.14526848942041398,259
0.06114302966743708,0.2339204177260399,0.1506981521844864,264
0.08091045543551445,0.28026589155197146,0.17809717655181884,269
0.05299893952906132,0.21872393935918807,0.1283210501074791,274
0.09349950477480888,0.3007787734270096,0.19610094428062438,279
0.07932206392288207,0.2809977293014526,0.18269523084163666,284
0.1322004497051239,0.3624453186988831,0.24353731870651246,289
0.09414725229144097,0.3032952606678009,0.18886801600456238,294
