Loss,Accuracy,Recall,Precision,F1-Score,Batch
0.50154364,0.8025798,0.7129948,0.90698785,0.7981477,2160
0.5064591,0.80126697,0.707697,0.90216225,0.79295516,2165
0.47107974,0.81585836,0.7317979,0.9085868,0.8103959,2170
0.5328985,0.78711796,0.68679976,0.89290315,0.776207,2175
0.46945465,0.82048273,0.7352776,0.9083025,0.81249046,2180
0.46738064,0.8133125,0.73358804,0.9076038,0.81114835,2185
0.49886855,0.8019673,0.71382135,0.8996639,0.7951428,2190
0.4724437,0.8224003,0.73658985,0.90565354,0.81216836,2195
0.47057447,0.8146923,0.72921926,0.9144016,0.8110645,2200
0.5128706,0.79501677,0.70652884,0.89208037,0.7884507,2205
0.46873745,0.8168786,0.7356449,0.90893036,0.8129969,2210
0.4505857,0.82301646,0.7404661,0.9158597,0.81867856,2215
0.46478662,0.8169593,0.7316769,0.91094226,0.8113442,2220
0.5011005,0.80556136,0.7255762,0.8971317,0.80201656,2225
0.4583685,0.8235903,0.7444882,0.90873843,0.8182729,2230
0.5213623,0.79016495,0.7058905,0.8945818,0.78888935,2235
0.4473842,0.8246903,0.74216837,0.9094395,0.81712824,2240
0.4671396,0.8191185,0.7323012,0.90915996,0.81100607,2245
0.44680277,0.82599384,0.7465434,0.9109648,0.8201141,2250
0.5074588,0.79739517,0.7102466,0.8961959,0.7920932,2255
0.4596782,0.81807214,0.7402641,0.90258294,0.8132782,2260
0.46428093,0.82405335,0.739072,0.9094251,0.8153584,2265
0.47615123,0.8149738,0.72986346,0.90346783,0.8073036,2270
0.42434505,0.8385477,0.76055354,0.921192,0.8329184,2275
0.40288672,0.8494582,0.7760411,0.92078644,0.8419474,2280
0.4927759,0.80723286,0.72033685,0.90111876,0.80046755,2285
0.4869751,0.8133197,0.7262444,0.9009872,0.8038896,2290
0.43536532,0.83166903,0.7579226,0.91036826,0.8271356,2295
0.4865521,0.81109816,0.7231798,0.9059732,0.8041242,2300
0.4791441,0.81265503,0.719816,0.9067221,0.801579,2305
0.4512078,0.820004,0.7383213,0.9097771,0.8148065,2310
0.4492258,0.8213181,0.74551445,0.9064675,0.8177698,2315
0.42492095,0.8379418,0.76558566,0.9153653,0.8334799,2320
0.4973285,0.79942936,0.7161627,0.89533156,0.79561967,2325
0.4712707,0.8158675,0.730509,0.9027364,0.80737805,2330
0.44491628,0.820554,0.7449711,0.9067645,0.8175855,2335
0.48226294,0.80861974,0.7289843,0.8988046,0.80487204,2340
0.44802663,0.8244159,0.75643677,0.91172487,0.8262003,2345
0.43563867,0.8333349,0.7557061,0.9158147,0.82797104,2350
0.42295837,0.8381877,0.7653342,0.9147764,0.8332971,2355
0.4276664,0.8343267,0.76219136,0.9130831,0.83077526,2360
0.4376533,0.8231608,0.7468059,0.91332823,0.8215151,2365
0.4311136,0.8286972,0.76179534,0.9121957,0.8299246,2370
0.41674027,0.838633,0.7685228,0.91796327,0.8364072,2375
0.38717568,0.84678644,0.7809296,0.9264724,0.84723043,2380
0.35107803,0.8666554,0.8113404,0.93267155,0.8677111,2385
0.4542211,0.8266384,0.74155474,0.90933514,0.81662416,2390
0.43310165,0.82594174,0.7543268,0.9115453,0.8254537,2395
0.43110785,0.8319381,0.76370746,0.9119418,0.8310569,2400
0.46339247,0.81374604,0.73684543,0.9097216,0.8139854,2405
0.42764714,0.82335186,0.75532216,0.90515655,0.8233939,2410
0.48316297,0.80784464,0.7285188,0.90396446,0.8064514,2415
0.41022384,0.83568686,0.7696927,0.92155504,0.838566,2420
0.38986453,0.84533817,0.77906895,0.92281693,0.8443385,2425
0.41655704,0.83119154,0.77056295,0.9091119,0.8333842,2430
0.41642424,0.8391962,0.76281077,0.9204595,0.83413166,2435
0.4411721,0.83066374,0.7554453,0.9111727,0.82585067,2440
0.4578731,0.8234951,0.7362873,0.9075312,0.81283474,2445
0.44738677,0.8223409,0.74982595,0.9038954,0.8194364,2450
0.46851483,0.8124855,0.7303516,0.90866137,0.8095498,2455
0.4063942,0.841167,0.7711377,0.92109865,0.83918566,2460
0.46951857,0.8161333,0.7404313,0.90344435,0.81367856,2465
0.40675452,0.8431694,0.77393967,0.9191955,0.84017974,2470
0.46565333,0.81499,0.7417988,0.90847665,0.8165534,2475
0.40601912,0.84316725,0.77333754,0.9186681,0.83962107,2480
0.44796064,0.8186373,0.74529386,0.9100463,0.81930083,2485
0.4253969,0.8309179,0.7603481,0.9149213,0.83039826,2490
0.44957575,0.82017684,0.7480503,0.90943545,0.8206324,2495
0.4604272,0.8107894,0.73700136,0.90314454,0.81134623,2500
0.4469037,0.82026094,0.75102854,0.9067771,0.82121277,2505
0.4354473,0.832439,0.75782967,0.9148428,0.82880837,2510
0.45722327,0.81923276,0.748945,0.90710694,0.8198436,2515
0.40331924,0.8409142,0.7673645,0.92074794,0.83636326,2520
0.43429455,0.82737917,0.75662595,0.90915424,0.8255951,2525
0.42629662,0.8314813,0.75996155,0.91529495,0.8302043,2530
0.43534553,0.82905024,0.75991756,0.9115645,0.82874614,2535
0.37439093,0.8570464,0.7923046,0.92600304,0.8537695,2540
0.44235125,0.82636946,0.7605981,0.9093681,0.82824033,2545
0.3826386,0.8560373,0.78109974,0.9294412,0.848293,2550
0.4381189,0.8258588,0.75912815,0.9116644,0.828346,2555
0.45248196,0.8192857,0.74431187,0.91045094,0.8188905,2560
0.39688763,0.84574467,0.7763763,0.9245847,0.84398335,2565
0.45124435,0.82304406,0.7481284,0.90829843,0.820246,2570
0.42348373,0.8334975,0.7602498,0.9170944,0.83118033,2575
0.45100868,0.8233578,0.75191766,0.9040706,0.8208688,2580
0.41740736,0.83895606,0.7641883,0.9192965,0.83444357,2585
0.4602319,0.81002855,0.7305207,0.90991646,0.80979663,2590
0.3894063,0.8479138,0.78485006,0.9206319,0.8471055,2595
0.44814178,0.82623196,0.7549112,0.90697306,0.82386655,2600
0.42223737,0.8334551,0.75788003,0.9144967,0.8287711,2605
0.4365437,0.8287442,0.75822186,0.9065366,0.82548237,2610
0.39947438,0.84546065,0.7733686,0.9216184,0.84069675,2615
0.43092772,0.8328994,0.76420504,0.91364574,0.8321822,2620
0.41459346,0.8386262,0.77055764,0.91540354,0.8364288,2625
0.410391,0.83606195,0.76984316,0.9158926,0.8362622,2630
0.43127707,0.8254268,0.75771165,0.91169053,0.8273465,2635
0.40165755,0.840574,0.775044,0.9183596,0.84023684,2640
0.3854766,0.8505632,0.7851052,0.91945744,0.8467466,2645
0.4238321,0.8343644,0.75575477,0.9141113,0.82705945,2650
0.46296176,0.8225538,0.7514574,0.907954,0.82191825,2655
0.4289881,0.8308609,0.764077,0.90790343,0.829561,2660
0.46137246,0.81781524,0.75205946,0.8986576,0.8186365,2665
0.42614785,0.8320563,0.7539256,0.91499466,0.82643414,2670
0.44866344,0.82429713,0.7489388,0.90406084,0.81911325,2675
0.4545345,0.81170183,0.7304919,0.911261,0.81070876,2680
0.4161128,0.83678967,0.7623984,0.9129377,0.83069605,2685
0.44250998,0.8217023,0.74822587,0.9107709,0.8214159,2690
0.41503522,0.8337934,0.76422834,0.9132739,0.83204657,2695
0.3812485,0.85197186,0.7864968,0.9228246,0.84884983,2700
0.3752494,0.8571863,0.7922017,0.9234145,0.8526016,2705
0.43007877,0.831491,0.75473243,0.91015905,0.8249596,2710
0.4212468,0.8353152,0.7671773,0.9117469,0.833097,2715
0.3697435,0.85966134,0.7936049,0.9251869,0.8543022,2720
0.37479386,0.84969383,0.79214376,0.92204505,0.8517339,2725
0.39978445,0.84069103,0.7722068,0.9191356,0.8389063,2730
0.43165374,0.8332195,0.7608359,0.90990275,0.82841635,2735
0.42638978,0.83452225,0.759958,0.91197675,0.8288403,2740
0.41817895,0.8383164,0.7744656,0.913341,0.8380417,2745
0.49888578,0.7987714,0.7176902,0.8890891,0.79397964,2750
0.46932068,0.8184791,0.7455309,0.90389675,0.81693983,2755
0.4534532,0.82202214,0.7473619,0.90529126,0.8186583,2760
0.46739852,0.8183488,0.74451447,0.89913625,0.81431705,2765
0.5045337,0.80430245,0.724926,0.8875079,0.79777193,2770
0.5042111,0.80468863,0.72768515,0.8868821,0.7991062,2775
0.43826804,0.8296607,0.76049805,0.9087062,0.82794505,2780
0.42870244,0.8358998,0.7691324,0.9113335,0.83378786,2785
0.4082282,0.8460925,0.77902335,0.9141261,0.8410332,2790
0.42644516,0.8312233,0.7652488,0.9137426,0.8325372,2795
0.4872482,0.8120463,0.7301233,0.9003919,0.8059606,2800
0.4376391,0.8304446,0.75727755,0.9059458,0.82488126,2805
0.47435057,0.8197396,0.73970175,0.8996134,0.81152874,2810
0.47908783,0.8116197,0.7343777,0.9020214,0.8095384,2815
0.42959133,0.8319943,0.76266426,0.90677816,0.82822305,2820
0.4534084,0.82863694,0.7520737,0.9045027,0.8211673,2825
0.4577928,0.82163674,0.75323725,0.90073633,0.82028717,2830
0.39640132,0.8564698,0.7907655,0.9167266,0.8489592,2835
0.408752,0.8450045,0.77989244,0.9160009,0.84222984,2840
0.4327115,0.83225745,0.77349097,0.9030292,0.833139,2845
0.51358765,0.79695773,0.71873313,0.88089365,0.7913932,2850
0.4051474,0.8422368,0.7852313,0.91396093,0.84462625,2855
0.5264612,0.79681903,0.7179766,0.8821707,0.79163283,2860
0.4168246,0.8414118,0.7769265,0.9150093,0.8401742,2865
0.46606216,0.8137138,0.7361574,0.89627045,0.80832005,2870
0.4158338,0.8358984,0.7769315,0.91481,0.84003943,2875
0.44545078,0.82186025,0.7533888,0.904815,0.8220213,2880
0.44788083,0.8271827,0.7531139,0.9062441,0.82242376,2885
0.4433757,0.8283184,0.759412,0.9018027,0.8243932,2890
0.39881513,0.8471164,0.77920383,0.91544896,0.8415471,2895
0.42342722,0.8426438,0.76331234,0.91617775,0.8326811,2900
0.43118814,0.8362739,0.77373695,0.91018915,0.8362327,2905
0.43902013,0.83194536,0.7666742,0.9019234,0.8285137,2910
0.42538825,0.84050244,0.77225643,0.911545,0.8360588,2915
0.4721841,0.8181587,0.743388,0.8994593,0.813881,2920
0.44315764,0.8308769,0.76370305,0.9025964,0.8271258,2925
0.44342697,0.8254989,0.7573437,0.90598893,0.82443815,2930
0.48737714,0.81135803,0.735243,0.8929511,0.8061268,2935
0.39778987,0.849232,0.7840867,0.91844034,0.84579164,2940
0.437126,0.8286031,0.7674168,0.904855,0.8302061,2945
0.46966374,0.8114535,0.74072534,0.8989823,0.81214994,2950
0.44213304,0.82459825,0.7457041,0.9047882,0.81736916,2955
0.45422432,0.8258833,0.75617486,0.90345836,0.82291013,2960
0.47613588,0.8195537,0.7416504,0.89611584,0.81147003,2965
0.43401554,0.83373666,0.7736182,0.9042797,0.8337377,2970
0.4592737,0.8250211,0.7538867,0.8990182,0.8199842,2975
0.44032446,0.8320637,0.759026,0.9071543,0.8260785,2980
0.45687878,0.8196325,0.7467684,0.9011834,0.8165887,2985
0.4302906,0.8293593,0.7618141,0.9043041,0.8267948,2990
0.4454265,0.8241053,0.75608367,0.9011309,0.8221627,2995
0.44925404,0.8259379,0.7481865,0.904906,0.8188036,3000
0.41518936,0.83425146,0.77943635,0.9039883,0.8368457,3005
0.41010892,0.84559774,0.78001446,0.91188353,0.8407758,3010
0.4837189,0.808883,0.7347358,0.8878956,0.80400115,3015
0.45253745,0.81821084,0.7514906,0.89855367,0.81838983,3020
0.4445494,0.8309598,0.75645155,0.90118957,0.82231826,3025
0.41775513,0.8379448,0.77027696,0.9097423,0.8340021,3030
0.43873045,0.82992536,0.7606577,0.9019208,0.82522064,3035
0.41269484,0.83761996,0.774283,0.9082951,0.83532065,3040
0.4307706,0.8335464,0.7735636,0.90032667,0.83202934,3045
0.44387546,0.82932574,0.7676608,0.8972241,0.8271702,3050
0.46542117,0.81698793,0.7519042,0.8884693,0.8142434,3055
0.4720846,0.8145787,0.73846036,0.8919392,0.8077054,3060
0.44041038,0.8324051,0.7683304,0.8993431,0.8284552,3065
0.45895353,0.8222166,0.75984997,0.8963099,0.8222983,3070
0.4267727,0.8362171,0.773267,0.90368485,0.8333309,3075
0.45403636,0.82196116,0.7427934,0.900353,0.81366104,3080
0.44922674,0.8218687,0.7580926,0.89340824,0.8200305,3085
0.42535627,0.83846974,0.7738407,0.9027167,0.83328754,3090
0.43598518,0.8253813,0.7571885,0.89991444,0.82172304,3095
0.48438564,0.81651187,0.7433174,0.8890507,0.809397,3100
0.42000315,0.83936864,0.775389,0.90532345,0.8351676,3105
0.47793236,0.81399727,0.7446888,0.8896871,0.8105683,3110
0.45659456,0.82014227,0.749799,0.8964405,0.8163839,3115
0.43328395,0.830098,0.76643395,0.9013286,0.8283362,3120
0.45423153,0.82484514,0.76074934,0.89928865,0.8241928,3125
0.47019243,0.8170499,0.7533384,0.8890979,0.8154498,3130
0.41521892,0.8426068,0.7798185,0.90849715,0.83905405,3135
0.40341142,0.85014457,0.7898242,0.9151327,0.8477394,3140
0.48083875,0.81581545,0.7479753,0.88659865,0.81127113,3145
0.43680546,0.82297564,0.76476383,0.89291483,0.8237663,3150
0.48852667,0.807988,0.73381215,0.89182216,0.80500716,3155
0.4156009,0.8349487,0.7818386,0.89875275,0.8361291,3160
0.4704983,0.815598,0.7431782,0.89391476,0.81130385,3165
0.4947962,0.8058521,0.74235255,0.88241243,0.8061843,3170
0.44777083,0.8244398,0.7590079,0.9035001,0.82458013,3175
0.4427528,0.8301563,0.7508605,0.90872556,0.82213336,3180
0.44261035,0.8248996,0.76127464,0.8991568,0.8244505,3185
0.44184306,0.8346675,0.7685747,0.90001744,0.82908505,3190
0.4489063,0.8174972,0.743274,0.9011581,0.8143726,3195
0.43965915,0.82881933,0.75784606,0.9034403,0.82415915,3200
0.45766035,0.8200124,0.75392604,0.88987017,0.81621224,3205
0.40044793,0.83900446,0.7745324,0.91593623,0.8391371,3210
0.4317075,0.8327201,0.7669875,0.9054424,0.83030087,3215
0.42975464,0.8338923,0.77292794,0.9046333,0.8334648,3220
0.3830075,0.8480074,0.7902886,0.9164031,0.8486373,3225
0.4545879,0.82567173,0.7635384,0.8962078,0.8245475,3230
0.36795488,0.85595983,0.80341405,0.9178602,0.85650724,3235
0.4302152,0.83192927,0.76910764,0.9021066,0.82987446,3240
0.40332577,0.8378816,0.7847468,0.90756327,0.8408787,3245
0.3942584,0.85179466,0.79785806,0.91024065,0.85014534,3250
0.43145517,0.8382444,0.77150774,0.9054193,0.8328721,3255
0.41430077,0.8407046,0.78133005,0.9050173,0.83849144,3260
0.4065862,0.8434286,0.7845292,0.9084061,0.84189683,3265
0.37307143,0.856343,0.803699,0.9197857,0.8576476,3270
0.38841653,0.8453424,0.79051703,0.9088157,0.84533113,3275
0.46178305,0.8186012,0.7434933,0.89519596,0.81206876,3280
0.44745854,0.8276482,0.7695386,0.8969915,0.82821125,3285
0.41452062,0.84153026,0.7785805,0.9043512,0.8366342,3290
0.41433644,0.842562,0.78247976,0.91014045,0.84135467,3295
0.38489842,0.8556809,0.7990408,0.91613704,0.85350615,3300
0.4338986,0.83279085,0.7655573,0.90668887,0.8299927,3305
0.41437042,0.83415484,0.77291846,0.902535,0.8325266,3310
0.40491152,0.8416798,0.7821408,0.90906745,0.8405122,3315
0.4840828,0.8088644,0.7402773,0.8924473,0.80900604,3320
0.4165319,0.84510964,0.7909954,0.90493745,0.8440752,3325
0.396948,0.84721905,0.79406995,0.91036576,0.8480231,3330
0.41641173,0.83492965,0.7818486,0.89877564,0.83618385,3335
0.39228174,0.84595186,0.7906025,0.9182673,0.8496159,3340
0.40786934,0.8380498,0.7808795,0.9120598,0.84128857,3345
0.4351631,0.8305328,0.7588734,0.91163254,0.82814026,3350
0.43138742,0.8373947,0.7707612,0.9049682,0.8322587,3355
0.4590713,0.81620437,0.7452758,0.8960729,0.81343466,3360
0.43723527,0.8356655,0.7686865,0.9059968,0.83158064,3365
0.40734208,0.84286314,0.783879,0.90925735,0.8418507,3370
0.4157968,0.83976966,0.7682515,0.9103572,0.83325225,3375
0.4408938,0.82577735,0.75754327,0.8989911,0.8221061,3380
0.38704208,0.8489206,0.79116964,0.91525525,0.84856576,3385
0.44514218,0.82299256,0.76284456,0.8969038,0.82415813,3390
0.41144657,0.83639073,0.77661324,0.9122204,0.8382952,3395
0.44331706,0.82319576,0.75545144,0.8973662,0.8200851,3400
0.44031915,0.8264602,0.7599538,0.90452284,0.8256436,3405
0.39694878,0.8424228,0.7841613,0.9080607,0.84149295,3410
0.44756857,0.8222483,0.7577534,0.90412074,0.82440424,3415
0.4003682,0.84645057,0.78307277,0.9112423,0.84195346,3420
0.43058833,0.83047587,0.76590127,0.9099588,0.83156806,3425
0.39825365,0.8454167,0.78821,0.9065116,0.84310776,3430
0.39405715,0.8421335,0.7861404,0.91285634,0.8446334,3435
0.40024135,0.8469637,0.78661186,0.9138195,0.8452379,3440
0.39841366,0.8461469,0.77892715,0.9134202,0.84060526,3445
0.4209226,0.8332812,0.77855486,0.9028122,0.8359406,3450
0.4032991,0.8430856,0.78665143,0.90850383,0.8431271,3455
0.3859283,0.8505265,0.7912447,0.91725534,0.8495555,3460
0.37519243,0.85507447,0.7973214,0.916992,0.85277396,3465
0.41690478,0.8375103,0.77976376,0.9032869,0.83683157,3470
0.4193084,0.835145,0.7709349,0.90351915,0.83189195,3475
0.4047769,0.840614,0.7833359,0.91252095,0.84287757,3480
0.3816806,0.8427791,0.78870344,0.9174242,0.8479255,3485
0.44014373,0.8344318,0.76458883,0.907541,0.8299155,3490
0.4005346,0.8477892,0.7853739,0.9157006,0.84540695,3495
0.41038886,0.83889866,0.7834813,0.9034862,0.8391436,3500
0.36738917,0.8565523,0.80505896,0.91780066,0.8576589,3505
0.45006672,0.8163624,0.7532518,0.8973181,0.81880623,3510
0.4010338,0.8424208,0.7860958,0.9099594,0.8434019,3515
0.4443619,0.8280198,0.7541434,0.9074876,0.8235516,3520
0.43233633,0.8325061,0.7731119,0.90029526,0.8317651,3525
0.39597657,0.8480458,0.7870755,0.91556597,0.8463506,3530
0.38613248,0.84878016,0.7880735,0.9176345,0.84775853,3535
0.42932406,0.8333009,0.77086383,0.9027193,0.83155155,3540
0.39256546,0.8504701,0.8008949,0.91155624,0.8524721,3545
0.41420367,0.8374834,0.767772,0.9147398,0.83460265,3550
0.41374636,0.8401987,0.78377247,0.90569204,0.8402479,3555
0.3938677,0.8463637,0.7933247,0.90505606,0.84544617,3560
0.39239755,0.84659386,0.7865495,0.9098444,0.84362715,3565
0.3808461,0.8515317,0.79530174,0.9136574,0.8499828,3570
0.3959098,0.8454657,0.79012895,0.90672106,0.84405303,3575
0.39934608,0.8469321,0.7897863,0.9082542,0.8448494,3580
0.388038,0.85220623,0.7921396,0.9152804,0.84908533,3585
0.4060029,0.8465064,0.7899785,0.9097081,0.84550476,3590
0.4056859,0.83858126,0.7827902,0.9070034,0.84013075,3595
0.40251914,0.849426,0.78823775,0.91141623,0.8453005,3600
0.3774158,0.86070985,0.8126564,0.91658384,0.8612134,3605
0.4168106,0.8395536,0.7781236,0.90249485,0.83548695,3610
0.4012967,0.84745497,0.7942414,0.9077894,0.8469655,3615
0.37303796,0.85429937,0.7946448,0.9180203,0.8518086,3620
0.4207345,0.8320616,0.7651238,0.9040644,0.82870674,3625
0.40235165,0.84435797,0.7878833,0.906342,0.84281033,3630
0.44185326,0.8232567,0.7600867,0.89705676,0.8226952,3635
0.38255286,0.85002214,0.7947294,0.91343886,0.84983665,3640
0.43054262,0.82462925,0.7634461,0.9006405,0.82612824,3645
0.356804,0.8630752,0.81700665,0.91895056,0.86482257,3650
0.3698341,0.8537846,0.80179805,0.9137868,0.8540688,3655
0.36019412,0.8602791,0.8117679,0.91876554,0.86175054,3660
0.40329775,0.84224373,0.7858477,0.9006097,0.83927196,3665
0.44268045,0.8220656,0.7566914,0.8924752,0.8189003,3670
0.39510098,0.8467377,0.78274995,0.912585,0.8425686,3675
0.42990914,0.8325796,0.7693,0.8969452,0.82801396,3680
0.41523683,0.8369841,0.7774605,0.9072316,0.8372746,3685
0.41068575,0.83685654,0.7780958,0.9039249,0.8360109,3690
0.4057665,0.83750945,0.7783592,0.9027874,0.8356976,3695
0.4132125,0.8410565,0.77865523,0.9064409,0.83734226,3700
0.42919782,0.83046037,0.7632815,0.9014051,0.8260992,3705
0.420199,0.8317179,0.7729978,0.90403396,0.833316,3710
0.4439969,0.8173544,0.7461548,0.89364725,0.81302327,3715
0.3858652,0.8495087,0.8012875,0.9042335,0.84942317,3720
0.4139985,0.8378425,0.7724447,0.90102226,0.83153653,3725
0.43300197,0.83133537,0.76852494,0.890482,0.8249337,3730
0.38320795,0.8491483,0.7985391,0.9069602,0.84926564,3735
0.42701113,0.82706445,0.76037955,0.90223217,0.8252099,3740
0.40248108,0.842406,0.78383833,0.90600175,0.8404086,3745
0.38960233,0.84602803,0.7912829,0.90768903,0.84543586,3750
0.40946153,0.8362343,0.779568,0.90124106,0.83535117,3755
0.41543898,0.8358554,0.7716239,0.9021383,0.83164984,3760
0.3783773,0.85130024,0.797863,0.9113895,0.85049343,3765
0.42485,0.8311677,0.7666519,0.9017592,0.8286078,3770
0.40126348,0.8428282,0.78054816,0.90919566,0.83994466,3775
0.44515088,0.8253093,0.7623761,0.891967,0.82198423,3780
0.42639425,0.83279634,0.7676756,0.902266,0.82931346,3785
0.42464706,0.8321445,0.7754962,0.893866,0.83029574,3790
0.40812913,0.8413644,0.781204,0.9050107,0.8382072,3795
0.43942365,0.8297217,0.7666495,0.8957519,0.82612914,3800
0.4398197,0.8252595,0.7625937,0.89496106,0.8232007,3805
0.4204899,0.83329934,0.7675438,0.9054877,0.8305764,3810
0.42287657,0.8325191,0.75879914,0.9054968,0.82534415,3815
0.42383853,0.83651584,0.7748964,0.8968439,0.83112925,3820
0.4300542,0.826719,0.770454,0.89452404,0.8278046,3825
0.34482095,0.86425215,0.8126901,0.9228632,0.86380297,3830
0.46013114,0.8147852,0.74071956,0.89590234,0.810703,3835
0.41435185,0.8381292,0.7771427,0.90059096,0.8339847,3840
0.43060935,0.8309224,0.7700381,0.89554507,0.8279929,3845
0.39978227,0.841325,0.7823014,0.9052847,0.83920974,3850
0.3483211,0.8658845,0.81789094,0.92036647,0.8659906,3855
0.38661858,0.8491273,0.7934861,0.9123873,0.8486069,3860
0.4011561,0.8404277,0.7825739,0.9075405,0.84034353,3865
0.45177475,0.8187134,0.7532656,0.890785,0.8160751,3870
0.38559625,0.84703207,0.7930123,0.9077812,0.8464282,3875
0.4165115,0.8364212,0.77485967,0.9016456,0.83318466,3880
0.40960208,0.8354117,0.77481985,0.9030258,0.833666,3885
0.38588092,0.8472269,0.79243,0.91043854,0.84708375,3890
0.39901388,0.84451467,0.7861295,0.90561634,0.8414988,3895
0.36964414,0.85557556,0.8065634,0.91234493,0.8561664,3900
0.44754243,0.82016116,0.7538821,0.8946373,0.8175306,3905
0.40685084,0.8386986,0.77899307,0.8983943,0.83436084,3910
0.40590224,0.84187263,0.7827654,0.9035967,0.83866376,3915
0.4177778,0.8364105,0.77201587,0.9025693,0.8320055,3920
0.42758778,0.8337106,0.77470857,0.89972645,0.83239037,3925
0.44986367,0.82488066,0.7589827,0.8927204,0.820311,3930
0.40861455,0.84048957,0.78218275,0.9056394,0.8393286,3935
0.3791505,0.85397,0.79008025,0.9161733,0.8484337,3940
0.43489018,0.8262885,0.76929706,0.8927765,0.8262344,3945
0.43373695,0.8274315,0.7681499,0.8865873,0.8229506,3950
0.40406457,0.8415622,0.78034407,0.90721077,0.83889455,3955
0.40262946,0.8424881,0.77524537,0.9099658,0.8369913,3960
0.38115823,0.84768957,0.79288465,0.9111033,0.8477611,3965
0.37832797,0.84999484,0.79207927,0.91052765,0.84715366,3970
0.40246165,0.8440559,0.7890191,0.90381527,0.84239006,3975
0.37314025,0.8562031,0.80468345,0.91247076,0.8551512,3980
0.43753633,0.82631826,0.7600952,0.89564586,0.8221576,3985
0.41611257,0.8338835,0.7827506,0.89586645,0.8353488,3990
0.42880237,0.830417,0.77109736,0.8976472,0.82929116,3995
0.41278276,0.8357548,0.767978,0.9058859,0.83082706,4000
0.37126336,0.8549464,0.7961445,0.9140896,0.8508931,4005
0.4015702,0.83829063,0.78386384,0.90490913,0.8398666,4010
0.50054497,0.79785997,0.7302365,0.8702369,0.793971,4015
0.40820566,0.84454656,0.78668356,0.9030557,0.8406868,4020
0.43790218,0.8318564,0.7583514,0.90215325,0.8239439,4025
0.4163555,0.8395116,0.77525204,0.90132046,0.83342665,4030
0.42610702,0.8274675,0.76604754,0.9040623,0.82916903,4035
0.46729174,0.81604344,0.7526099,0.8837281,0.8127298,4040
0.46786833,0.8109458,0.74303246,0.8828816,0.80678755,4045
0.43013182,0.8301503,0.76109153,0.8981769,0.82394475,4050
0.44541845,0.8266391,0.7601147,0.89386505,0.82128924,4055
0.40380988,0.84517974,0.78693056,0.9017458,0.84009504,4060
0.42761907,0.83335775,0.7688456,0.8949714,0.8269932,4065
0.43886247,0.8293801,0.7688796,0.8942165,0.82660455,4070
0.44105268,0.82179457,0.76175076,0.88948464,0.8205183,4075
0.402923,0.8376937,0.7822354,0.90411544,0.83862513,4080
0.4136025,0.8361369,0.7801681,0.8990738,0.83521146,4085
0.4273783,0.83255315,0.76508385,0.89989686,0.8265206,4090
0.47092232,0.81086236,0.7389614,0.88609433,0.80574656,4095
0.40368083,0.8406291,0.7745018,0.9055808,0.83478713,4100
0.42152655,0.83085185,0.76748514,0.8943136,0.82580996,4105
0.4402256,0.826032,0.75725406,0.89935684,0.8220065,4110
0.455205,0.82006574,0.7534008,0.88801664,0.8151079,4115
0.41194463,0.83414763,0.7714727,0.90352744,0.8321795,4120
0.50621384,0.79589826,0.72721815,0.8759009,0.79455966,4125
0.49811742,0.7970483,0.72743565,0.87760764,0.79530597,4130
0.46133003,0.81826144,0.7515184,0.8866815,0.8131602,4135
0.44919726,0.8199622,0.7542699,0.8906691,0.8167475,4140
0.4625894,0.8177375,0.7502858,0.88886803,0.8134852,4145
0.42313218,0.8337566,0.77395415,0.8923301,0.8285726,4150
0.42644048,0.8312598,0.77349323,0.9000058,0.8317983,4155
0.46297047,0.81260127,0.7487876,0.88120276,0.80920863,4160
0.39755937,0.84690076,0.79234,0.90713793,0.8456754,4165
0.41043964,0.8326688,0.7689193,0.9078455,0.8324392,4170
0.4098022,0.83300287,0.77554554,0.9039307,0.8347583,4175
0.4129702,0.83813405,0.77562714,0.89964414,0.8329672,4180
0.43154475,0.8279503,0.7632691,0.89752156,0.8248511,4185
0.40877983,0.8392661,0.7863138,0.9012378,0.839686,4190
0.342352,0.8685072,0.81922626,0.9219839,0.8675268,4195
0.46309137,0.81305933,0.74850005,0.8872137,0.8118656,4200
0.43633044,0.82386035,0.76355475,0.8942384,0.82351905,4205
0.4524994,0.8185914,0.75752664,0.8911311,0.8188545,4210
0.44934687,0.82282263,0.7621513,0.8913176,0.82152265,4215
0.39924443,0.8403589,0.7812221,0.90467745,0.83830166,4220
0.43106452,0.82818794,0.76300734,0.899329,0.8254752,4225
0.4485173,0.82196474,0.7612255,0.8902428,0.8205158,4230
0.44097057,0.8285839,0.766351,0.8940814,0.8251961,4235
0.44273698,0.82588434,0.75716996,0.8947368,0.82012576,4240
0.43657026,0.83078337,0.7700147,0.89473027,0.82747054,4245
0.40831974,0.83549863,0.77388096,0.90292215,0.8333416,4250
0.4551299,0.8214895,0.75118214,0.8964054,0.81724644,4255
0.4117528,0.83516884,0.776386,0.90185755,0.8342936,4260
0.4755907,0.8115141,0.7352678,0.8937118,0.80643654,4265
0.46591523,0.8120063,0.73863477,0.89045787,0.80737907,4270
0.47144976,0.8114483,0.74027914,0.89092666,0.8084108,4275
0.40210322,0.8387876,0.7787008,0.90307575,0.8360698,4280
0.46014777,0.8180482,0.74607795,0.8916258,0.812099,4285
